country,admin_code,admin_name,centx,centy,year_month,year,month,fews_ipc,fews_ha,fews_proj_near,fews_proj_near_ha,fews_proj_med,fews_proj_med_ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,acled_count,acled_fatalities,p_staple_food,area,cropland_pct,pop,ruggedness_mean,pasture_pct
Uganda,1201,Adjumani,31.7687,3.22862,2007_01,2007,1,,,,,,,0.4416494,99.03991,0.8219292,-0.8971213,5.279551,0.08330278,0,0,0.5886568,3101.366,37.6617,231973.6,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2007_02,2007,2,,,,,,,0.4275907,104.5597,10.17763,6.934374,2.476301,-0.5707073,0,0,0.5590233,3101.366,37.6617,231973.6,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2007_03,2007,3,,,,,,,0.4637194,94.05779,7.716635,-3.142334,3.934347,-4.395173,0,0,0.5872565,3101.366,37.6617,231973.6,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2007_04,2007,4,,,,,,,0.6366536,96.23172,12.33819,-13.58831,16.46128,-7.102697,0,0,0.6169919,3101.366,37.6617,231973.6,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2007_05,2007,5,,,,,,,0.7472459,98.45228,27.19547,0.8477304,31.93603,-3.523826,0,0,0.6456942,3101.366,37.6617,231973.6,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2007_06,2007,6,,,,,,,0.7766949,102.2739,21.62882,-1.765542,36.2371,2.054337,0,0,0.6277511,3101.366,37.6617,231973.6,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2007_07,2007,7,,,,,,,0.7953225,105.1487,26.49515,3.377623,33.46407,1.103593,0,0,0.6144814,3101.366,37.6617,231973.6,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2007_08,2007,8,,,,,,,0.7754654,103.3176,41.43206,11.28789,36.29954,2.301528,0,0,0.6018511,3101.366,37.6617,231973.6,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2007_09,2007,9,,,,,,,0.7496156,103.0746,18.69888,-3.851237,32.94002,0.3696285,0,0,0.5822585,3101.366,37.6617,231973.6,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2007_10,2007,10,,,,,,,0.7227071,103.5297,24.23569,-3.312736,31.87885,2.598802,0,0,0.5663169,3101.366,37.6617,231973.6,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2007_11,2007,11,,,,,,,0.6768044,100.4883,13.41304,-3.358309,24.22751,-2.699173,0,0,0.5769329,3101.366,37.6617,231973.6,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2007_12,2007,12,,,,,,,0.5803909,101.2036,6.122284,1.298026,9.350471,-4.919692,0,0,0.6182113,3101.366,37.6617,231973.6,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2008_01,2008,1,,,,,,,0.4615032,103.4921,2.321012,0.6019616,3.671342,-1.524906,0,0,0.6165209,3101.366,37.6617,234907.1,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2008_02,2008,2,,,,,,,0.4202501,102.7647,2.383425,-0.8598332,2.22107,-0.825939,0,0,0.6291411,3101.366,37.6617,234907.1,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2008_03,2008,3,,,,,,,0.5107584,103.5989,8.595259,-2.26371,6.673511,-1.656009,0,0,0.6540519,3101.366,37.6617,234907.1,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2008_04,2008,4,,,,,,,0.6996746,105.7575,13.43783,-12.48867,23.71036,0.1463914,0,0,0.707856,3101.366,37.6617,234907.1,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2008_05,2008,5,,,,,,,0.7687053,101.2796,19.74127,-6.606466,31.64852,-3.811336,0,0,0.7464349,3101.366,37.6617,234907.1,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2008_06,2008,6,,,,,,,0.7612595,100.2414,16.59699,-6.797374,32.1686,-2.014165,0,0,0.7583959,3101.366,37.6617,234907.1,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2008_07,2008,7,,,,,,,0.7695783,101.7451,19.03663,-4.080897,31.70987,-0.650606,0,0,0.7708709,3101.366,37.6617,234907.1,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2008_08,2008,8,,,,,,,0.7459788,99.38898,31.57013,1.425951,34.06043,0.06241602,0,0,0.7685074,3101.366,37.6617,234907.1,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2008_09,2008,9,,,,,,,0.7292773,100.278,21.53384,-1.01627,31.45747,-1.112919,0,0,0.7479036,3101.366,37.6617,234907.1,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2008_10,2008,10,,,,,,,0.7059552,101.1299,24.83655,-2.711883,28.63669,-0.6433552,0,0,0.7168546,3101.366,37.6617,234907.1,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2008_11,2008,11,,,,,,,0.6619386,98.28109,8.590832,-8.18052,23.71492,-3.211764,0,0,0.7421958,3101.366,37.6617,234907.1,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2008_12,2008,12,,,,,,,0.5080725,88.59337,1.089475,-3.734783,8.014032,-6.256131,0,0,0.7656791,3101.366,37.6617,234907.1,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2009_01,2009,1,,,,,,,0.4337442,97.26716,3.020548,1.291314,3.327409,-1.868839,0,0,0.7953391,3101.366,37.6617,237840.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2009_02,2009,2,,,,,,,0.5684272,138.9987,3.568635,0.3404592,5.137119,2.09011,0,0,0.8025397,3101.366,37.6617,237840.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2009_03,2009,3,,,,,,,0.5952934,120.7454,4.246607,-6.681421,10.46871,2.139194,0,0,0.8200887,3101.366,37.6617,237840.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2009_04,2009,4,,,,,,,0.6920732,104.6085,20.33243,-5.594067,24.17848,0.5365801,0,0,0.8946672,3101.366,37.6617,237840.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2009_05,2009,5,,,,,,,0.7223712,95.17496,20.2789,-6.068841,29.24801,-6.211849,0,0,0.9188957,3101.366,37.6617,237840.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2009_06,2009,6,,,,,,,0.7137654,93.98745,11.25387,-12.14049,30.39955,-3.783216,0,0,0.9385327,3101.366,37.6617,237840.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2009_07,2009,7,1.0,,,,,,0.7249976,95.85115,14.71215,-8.405379,27.1107,-5.249773,0,0,0.9456696,3101.366,37.6617,237840.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2009_08,2009,8,,,,,,,0.7370959,98.20549,17.56065,-12.58352,29.77965,-4.218364,0,0,0.945801,3101.366,37.6617,237840.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2009_09,2009,9,,,,,,,0.74227,102.0645,19.6628,-2.887318,30.64177,-1.928623,0,0,0.9833033,3101.366,37.6617,237840.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2009_10,2009,10,1.0,,,,,,0.7303857,104.6297,16.7653,-10.78313,29.82756,0.5475135,0,0,0.9220752,3101.366,37.6617,237840.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2009_11,2009,11,,,,,,,0.6752877,100.2631,12.56665,-4.204705,25.79363,-1.133048,0,0,0.9019404,3101.366,37.6617,237840.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2009_12,2009,12,,,,,,,0.6072394,105.8853,8.753062,3.928804,15.90083,1.630671,0,0,0.9433992,3101.366,37.6617,237840.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2010_01,2010,1,1.0,,,,,,0.5037314,112.9618,0.863178,-0.8660568,6.364327,1.168079,0,0,0.9843717,3101.366,37.6617,240774.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2010_02,2010,2,,,,,,,0.4578141,111.9503,9.010197,5.782021,7.369257,4.322249,0,0,1.007333,3101.366,37.6617,240774.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2010_03,2010,3,,,,,,,0.6164616,125.039,11.4482,0.5201688,15.01257,6.683045,1,1,1.017306,3101.366,37.6617,240774.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2010_04,2010,4,1.0,,,,,,0.6516261,98.49486,21.93131,-3.99519,19.2292,-4.412697,0,0,1.02171,3101.366,37.6617,240774.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2010_05,2010,5,,,,,,,0.7570648,99.74596,29.78347,3.435735,36.54624,1.086378,0,0,1.050009,3101.366,37.6617,240774.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2010_06,2010,6,,,,,,,0.7641132,100.6172,28.18844,4.794081,35.33919,1.156426,0,0,1.048862,3101.366,37.6617,240774.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2010_07,2010,7,1.0,,,,,,0.7592221,100.3759,22.06958,-1.047955,34.03419,1.673716,0,0,0.9170813,3101.366,37.6617,240774.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2010_08,2010,8,,,,,,,0.7518611,100.1727,31.64413,1.499948,32.90668,-1.091334,0,0,0.913957,3101.366,37.6617,240774.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2010_09,2010,9,,,,,,,0.7202892,99.04209,27.23504,4.684928,35.98939,3.418999,0,0,0.834672,3101.366,37.6617,240774.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2010_10,2010,10,1.0,,,,,,0.6959838,99.7015,32.99766,5.44923,30.60426,1.324213,0,0,0.8059916,3101.366,37.6617,240774.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2010_11,2010,11,,,,,,,0.671465,99.69551,15.93987,-0.8314857,26.63859,-0.288093,0,0,0.8197098,3101.366,37.6617,240774.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2010_12,2010,12,,,,,,,0.5832864,101.7085,5.738757,0.9144985,13.08103,-1.189135,0,0,0.8492882,3101.366,37.6617,240774.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2011_01,2011,1,1.0,,,,,,0.4492143,100.7363,0.5930139,-1.136221,5.402188,0.2059401,0,0,0.9609357,3101.366,37.6617,243433.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2011_02,2011,2,,,,,,,0.435506,106.4952,1.436009,-1.792167,2.358552,-0.6884569,0,0,0.9913227,3101.366,37.6617,243433.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2011_03,2011,3,,,,,,,0.469199,95.16924,9.138882,-1.789146,8.527075,0.1975547,0,0,1.100687,3101.366,37.6617,243433.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2011_04,2011,4,1.0,,1.0,0.0,1.0,0.0,0.6005,90.76703,21.39987,-4.526625,21.48334,-2.158555,0,0,1.364229,3101.366,37.6617,243433.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2011_05,2011,5,,,,,,,0.7722495,101.7466,31.7814,5.433661,39.0048,3.54494,0,0,1.534874,3101.366,37.6617,243433.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2011_06,2011,6,,,,,,,0.7632252,100.5002,22.68589,-0.7084704,34.3378,0.1550371,0,0,1.58326,3101.366,37.6617,243433.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2011_07,2011,7,1.0,,1.0,0.0,1.0,0.0,0.7705851,101.8782,27.61321,4.495678,33.9818,1.621325,0,0,1.620166,3101.366,37.6617,243433.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2011_08,2011,8,,,,,,,0.7653951,101.9759,33.64848,3.504301,35.15868,1.160672,0,0,1.539202,3101.366,37.6617,243433.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2011_09,2011,9,,,,,,,0.7451191,102.4563,24.16766,1.617546,36.71095,4.140561,0,0,1.484686,3101.366,37.6617,243433.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2011_10,2011,10,1.0,,1.0,,1.0,,0.7285886,104.3722,40.8639,13.31547,34.47342,5.193368,0,0,1.378494,3101.366,37.6617,243433.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2011_11,2011,11,,,,,,,0.6827579,101.3722,23.16666,6.395308,31.63633,4.709647,0,0,1.37747,3101.366,37.6617,243433.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2011_12,2011,12,,,,,,,0.5887972,102.6695,2.470736,-2.353522,19.14468,4.874513,0,0,1.382368,3101.366,37.6617,243433.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2012_01,2012,1,1.0,,,,,,0.4688638,105.1427,0.5576737,-1.171561,4.463066,-0.7331817,0,0,1.421065,3101.366,37.6617,246093.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2012_02,2012,2,,,,,,,0.3838533,93.86448,2.045818,-1.182358,1.427689,-1.619319,2,3,1.41347,3101.366,37.6617,246093.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2012_03,2012,3,,,,,,,0.4272307,86.65666,4.334126,-6.593902,3.526352,-4.803168,0,0,1.476132,3101.366,37.6617,246093.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2012_04,2012,4,1.0,,,,,,0.6878763,103.9742,30.25302,4.326521,26.90157,3.259674,0,0,1.602204,3101.366,37.6617,246093.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2012_05,2012,5,,,,,,,0.7984851,105.2032,26.4765,0.1287649,39.66803,4.208173,0,0,1.721261,3101.366,37.6617,246093.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2012_06,2012,6,,,,,,,0.7803405,102.754,30.57705,7.182691,33.66152,-0.5212404,0,0,1.774377,3101.366,37.6617,246093.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2012_07,2012,7,1.0,0.0,1.0,0.0,1.0,0.0,0.6665588,88.12502,27.27576,4.15823,34.9668,2.606324,0,0,1.754337,3101.366,37.6617,246093.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2012_08,2012,8,,,,,,,0.777459,103.5832,31.24718,1.102999,37.2017,3.203686,0,0,1.662528,3101.366,37.6617,246093.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2012_09,2012,9,,,,,,,0.7131786,98.06437,21.41173,-1.138388,36.85199,4.281602,0,0,1.452117,3101.366,37.6617,246093.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2012_10,2012,10,1.0,0.0,1.0,0.0,1.0,0.0,0.69084,98.96463,36.39342,8.844988,30.3207,1.040647,0,0,1.396406,3101.366,37.6617,246093.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2012_11,2012,11,,,,,,,0.6764632,100.4376,19.15853,2.387183,31.76679,4.840111,0,0,1.38736,3101.366,37.6617,246093.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2012_12,2012,12,,,,,,,0.6275679,109.43,9.877367,5.053108,24.01989,9.749728,0,0,1.466854,3101.366,37.6617,246093.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2013_01,2013,1,1.0,0.0,1.0,0.0,1.0,0.0,0.4952153,111.0521,3.220017,1.490782,13.52626,8.330011,0,0,1.481123,3101.366,37.6617,248753.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2013_02,2013,2,,,,,,,0.4386491,107.2638,1.192053,-2.036123,8.279836,5.232828,0,0,1.591815,3101.366,37.6617,248753.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2013_03,2013,3,,,,,,,0.5477806,111.1082,14.97415,4.046121,17.30667,8.977148,0,0,1.541965,3101.366,37.6617,248753.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2013_04,2013,4,1.0,0.0,1.0,0.0,1.0,0.0,0.6908492,104.4235,25.49399,-0.4325099,32.28511,8.643216,2,0,1.555006,3101.366,37.6617,248753.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2013_05,2013,5,,,,,,,0.7510369,98.95176,20.04734,-6.300398,38.18426,2.724397,0,0,1.671459,3101.366,37.6617,248753.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2013_06,2013,6,,,,,,,0.7393836,97.36082,27.07838,3.684021,32.30884,-1.873922,0,0,1.558521,3101.366,37.6617,248753.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2013_07,2013,7,1.0,0.0,1.0,0.0,1.0,0.0,0.7600576,100.4864,25.30203,2.184496,28.9808,-3.379671,0,0,1.605666,3101.366,37.6617,248753.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2013_08,2013,8,,,,,,,0.7599619,101.252,36.06907,5.924896,32.60097,-1.397041,0,0,1.56382,3101.366,37.6617,248753.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2013_09,2013,9,,,,,,,0.725377,99.74168,19.04723,-3.502885,37.59684,5.026447,0,0,1.585547,3101.366,37.6617,248753.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2013_10,2013,10,1.0,0.0,1.0,0.0,1.0,0.0,0.7288231,104.4058,33.01058,5.462152,30.72087,1.440817,0,0,1.581801,3101.366,37.6617,248753.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2013_11,2013,11,,,,,,,0.6834986,101.4822,18.5895,1.818146,32.22918,5.302496,0,0,1.65088,3101.366,37.6617,248753.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2013_12,2013,12,,,,,,,0.6172545,107.6316,4.684051,-0.1402077,16.6584,2.388241,0,0,1.619512,3101.366,37.6617,248753.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2014_01,2014,1,1.0,0.0,1.0,0.0,1.0,0.0,0.4558459,102.2235,0.6763824,-1.052852,7.542755,2.346507,1,0,1.594887,3101.366,37.6617,251412.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2014_02,2014,2,,,,,,,0.4271989,104.4639,2.189792,-1.038384,3.227099,0.18009,0,0,1.54975,3101.366,37.6617,251412.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2014_03,2014,3,,,,,,,0.5157479,104.6109,12.09395,1.165924,9.973676,1.644155,1,1,1.602496,3101.366,37.6617,251412.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2014_04,2014,4,1.0,0.0,1.0,0.0,1.0,0.0,0.6471158,97.81312,20.3668,-5.5597,26.51433,2.872434,0,0,1.657232,3101.366,37.6617,251412.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2014_05,2014,5,,,,,,,0.7629333,100.5192,29.17277,2.825031,35.98397,0.5241107,0,0,1.679996,3101.366,37.6617,251412.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2014_06,2014,6,,,,,,,0.7660679,100.8746,27.47597,4.081609,35.43756,1.254801,0,0,1.77208,3101.366,37.6617,251412.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2014_07,2014,7,1.0,0.0,1.0,0.0,1.0,0.0,0.768924,101.6586,23.95219,0.8346637,31.48784,-0.87263,0,0,1.764989,3101.366,37.6617,251412.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2014_08,2014,8,,,,,,,0.7398248,98.56908,36.77174,6.627563,36.04782,2.049812,0,0,1.669461,3101.366,37.6617,251412.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2014_09,2014,9,,,,,,,0.7503786,103.1795,22.2689,-0.2812139,35.65751,3.087124,0,0,1.598242,3101.366,37.6617,251412.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2014_10,2014,10,1.0,0.0,1.0,0.0,1.0,0.0,0.7031312,100.7254,27.69882,0.1503928,32.26045,2.980403,1,1,1.569694,3101.366,37.6617,251412.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2014_11,2014,11,,,,,,,0.7013193,104.1281,22.04035,5.269,31.35966,4.432977,0,0,1.616418,3101.366,37.6617,251412.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2014_12,2014,12,,,,,,,0.5846789,101.9514,1.568652,-3.255606,18.80934,4.539174,1,0,1.739644,3101.366,37.6617,251412.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2015_01,2015,1,1.0,0.0,1.0,0.0,1.0,0.0,0.4496595,100.8362,0.6394351,-1.0898,7.982287,2.786039,0,0,1.668278,3101.366,37.6617,254072.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2015_02,2015,2,,,,,,,0.3830947,93.67898,3.179886,-0.04829001,4.299684,1.252675,0,0,1.857481,3101.366,37.6617,254072.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2015_03,2015,3,,,,,,,0.4258949,86.38572,8.344858,-2.583171,4.71285,-3.616671,1,0,1.929345,3101.366,37.6617,254072.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2015_04,2015,4,1.0,0.0,1.0,0.0,1.0,0.0,0.7279221,110.0272,32.91809,6.991593,29.65607,6.014173,2,0,1.955322,3101.366,37.6617,254072.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2015_05,2015,5,,,,,,,0.7893045,103.9937,24.77685,-1.570886,39.29996,3.840095,0,0,2.000453,3101.366,37.6617,254072.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2015_06,2015,6,,,,,,,0.7744467,101.9779,26.0047,2.610333,38.18406,4.001294,0,0,2.140383,3101.366,37.6617,254072.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2015_07,2015,7,1.0,0.0,1.0,0.0,1.0,0.0,0.7661151,101.2872,20.60902,-2.508513,34.66478,2.304302,1,0,2.181581,3101.366,37.6617,254072.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2015_08,2015,8,,,,,,,0.7465973,99.47139,21.41201,-8.732164,37.0804,3.082386,0,0,2.130548,3101.366,37.6617,254072.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2015_09,2015,9,,,,,,,0.7321655,100.6751,14.31198,-8.238137,32.34164,-0.2287525,0,0,2.03526,3101.366,37.6617,254072.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2015_10,2015,10,1.0,0.0,1.0,0.0,1.0,0.0,0.689984,98.842,32.84929,5.300865,31.91886,2.638816,0,0,1.968013,3101.366,37.6617,254072.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2015_11,2015,11,,,,,,,0.6935457,102.9739,29.20007,12.42872,30.84445,3.917766,0,0,2.179508,3101.366,37.6617,254072.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2015_12,2015,12,,,,,,,0.6196409,108.0477,4.327982,-0.4962762,20.52152,6.251355,0,0,2.398216,3101.366,37.6617,254072.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2016_01,2016,1,,,,,,,0.4869909,109.2077,1.596896,-0.1323382,7.61404,2.417792,0,0,2.227348,3101.366,37.6617,256463.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2016_02,2016,2,1.0,0.0,1.0,0.0,1.0,0.0,0.3797609,92.86376,0.7694138,-2.458762,1.75993,-1.287078,0,0,2.046764,3101.366,37.6617,256463.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2016_03,2016,3,,,,,,,0.4685673,95.04111,11.54193,0.6138973,10.03884,1.709315,0,0,2.177032,3101.366,37.6617,256463.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2016_04,2016,4,,,,,,,0.6621093,100.0794,36.18398,10.25748,26.45248,2.81058,0,0,2.18479,3101.366,37.6617,256463.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2016_05,2016,5,,,,,,,0.7717574,101.6818,26.64218,0.2944418,38.49693,3.037072,0,0,1.998741,3101.366,37.6617,256463.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2016_06,2016,6,1.0,0.0,1.0,0.0,1.0,0.0,0.7607159,100.1698,20.30867,-3.085693,34.18361,0.00084432,0,0,1.924673,3101.366,37.6617,256463.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2016_07,2016,7,,,,,,,0.7707701,101.9027,16.14372,-6.973807,35.96718,3.606705,0,0,1.970332,3101.366,37.6617,256463.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2016_08,2016,8,,,,,,,0.7461691,99.41434,20.86879,-9.275392,36.34166,2.343652,0,0,2.047213,3101.366,37.6617,256463.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2016_09,2016,9,,,,,,,0.7191928,98.89134,15.3797,-7.170417,32.10458,-0.4658053,0,0,2.026051,3101.366,37.6617,256463.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2016_10,2016,10,2.0,1.0,2.0,1.0,3.0,0.0,0.6786839,97.22324,22.95799,-4.590441,26.78268,-2.49737,0,0,2.013602,3101.366,37.6617,256463.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2016_11,2016,11,,,,,,,0.6416395,95.26718,15.45462,-1.316734,25.40553,-1.521151,0,0,2.095252,3101.366,37.6617,256463.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2016_12,2016,12,,,,,,,0.560965,97.81632,2.388142,-2.436117,12.91629,-1.353878,0,0,2.172079,3101.366,37.6617,256463.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2017_01,2017,1,,,,,,,0.4119373,92.37697,0.7704826,-0.9587522,2.420803,-2.775445,0,0,2.142281,3101.366,37.6617,258854.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2017_02,2017,2,2.0,1.0,3.0,0.0,3.0,0.0,0.3970317,97.08702,8.843877,5.615701,3.511227,0.4642184,0,0,2.182159,3101.366,37.6617,258854.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2017_03,2017,3,,,,,,,0.5018997,101.802,7.840501,-3.087528,10.46962,2.140098,1,1,2.224709,3101.366,37.6617,258854.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2017_04,2017,4,,,,,,,0.6183523,93.46544,20.8234,-5.103104,22.80341,-0.8384908,0,0,2.382085,3101.366,37.6617,258854.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2017_05,2017,5,,,,,,,0.7703635,101.4981,27.29261,0.9448727,38.85331,3.393449,0,0,2.528424,3101.366,37.6617,258854.0,33367.62,62.12821
Uganda,1201,Adjumani,31.7687,3.22862,2017_06,2017,6,2.0,0.0,1.0,0.0,1.0,0.0,0.7725131,101.7233,26.69062,3.296257,35.5437,1.360937,1,9,2.481946,3101.366,37.6617,258854.0,33367.62,62.12821
